"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","162","Deve testar a API e, se estiver OK, realizar login","","2026-07-10","failed","2026-07-10","","Fluxo condicional de API - Serverest","",""
"","153","Cadastra usuário, faz login e cadastra produto","","2026-07-10","failed","2026-07-10","","Cadastrar Produto","",""
"","154","Cadastra usuário, loga, cria produto e deleta produto","","2026-07-10","failed","2026-07-10","","Apagar Produto","",""
"","166","Deve encontrar o usuário Hora do QA","","2026-07-10","failed","2026-07-10","","Deve listar todos os usuários Hora do QA","",""
"","164","Fluxo completo usuário","","2026-07-10","failed","2026-07-10","","Cadastro, Login, Atualização e Exclusão","",""
"","168","Deve listar todos os usuários","","2026-07-10","failed","2026-07-10","","Deve listar todos os usuários","",""
"","162","Deve realizar login com sucesso","","2026-07-10","failed","2026-07-10","","Login","",""
"","169","Deve criar um novo usuário","","2026-07-10","failed","2026-07-10","","Cadastrar usuário","",""
"","164","Não deve realizar login","","2026-07-10","failed","2026-07-10","","Login Inválido","",""
"","474","should return 200 OK when accessing serverest.dev","","2026-07-10","failed","2026-07-10","","HealthCheck","",""
