"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","177","Deve testar a API e, se estiver OK, realizar login","","2026-09-19","passed","2026-09-19","","Fluxo condicional de API - Serverest","",""
"","356","Cadastra usuário, loga, cria produto e deleta produto","","2026-09-19","passed","2026-09-19","","Apagar Produto","",""
"","107","Deve realizar login com sucesso","","2026-09-19","passed","2026-09-19","","Login","",""
"","97","Deve criar um novo usuário","","2026-09-19","passed","2026-09-19","","Cadastrar usuário","",""
"","101","Deve listar todos os usuários","","2026-09-19","passed","2026-09-19","","Deve listar todos os usuários","",""
"","261","should return 200 OK when accessing serverest.dev","","2026-09-19","passed","2026-09-19","","HealthCheck","",""
"","96","Não deve realizar login","","2026-09-19","passed","2026-09-19","","Login Inválido","",""
"","103","Deve encontrar o usuário Hora do QA","","2026-09-19","passed","2026-09-19","","Deve listar todos os usuários Hora do QA","",""
"","271","Cadastra usuário, faz login e cadastra produto","","2026-09-19","passed","2026-09-19","","Cadastrar Produto","",""
"","356","Fluxo completo usuário","","2026-09-19","passed","2026-09-19","","Cadastro, Login, Atualização e Exclusão","",""
