"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","401","Deve testar a API e, se estiver OK, realizar login","","2026-08-28","failed","2026-08-28","","Fluxo condicional de API - Serverest","",""
"","82","Deve criar um novo usuário","","2026-08-28","passed","2026-08-28","","Cadastrar usuário","",""
"","198","Deve encontrar o usuário Hora do QA","","2026-08-28","passed","2026-08-28","","Deve listar todos os usuários Hora do QA","",""
"","307","Cadastra usuário, loga, cria produto e deleta produto","","2026-08-28","passed","2026-08-28","","Apagar Produto","",""
"","240","Cadastra usuário, faz login e cadastra produto","","2026-08-28","passed","2026-08-28","","Cadastrar Produto","",""
"","293","Fluxo completo usuário","","2026-08-28","passed","2026-08-28","","Cadastro, Login, Atualização e Exclusão","",""
"","177","Deve listar todos os usuários","","2026-08-28","passed","2026-08-28","","Deve listar todos os usuários","",""
"","316","should return 200 OK when accessing serverest.dev","","2026-08-28","passed","2026-08-28","","HealthCheck","",""
"","90","Não deve realizar login","","2026-08-28","passed","2026-08-28","","Login Inválido","",""
"","85","Deve realizar login com sucesso","","2026-08-28","passed","2026-08-28","","Login","",""
