"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","71","Não deve realizar login","","2026-06-19","passed","2026-06-19","","Login Inválido","",""
"","73","Deve listar todos os usuários","","2026-06-19","passed","2026-06-19","","Deve listar todos os usuários","",""
"","270","Cadastra usuário, loga, cria produto e deleta produto","","2026-06-19","passed","2026-06-19","","Apagar Produto","",""
"","412","should return 200 OK when accessing serverest.dev","","2026-06-19","passed","2026-06-19","","HealthCheck","",""
"","79","Deve realizar login com sucesso","","2026-06-19","passed","2026-06-19","","Login","",""
"","218","Cadastra usuário, faz login e cadastra produto","","2026-06-19","passed","2026-06-19","","Cadastrar Produto","",""
"","79","Deve criar um novo usuário","","2026-06-19","passed","2026-06-19","","Cadastrar usuário","",""
"","135","Deve testar a API e, se estiver OK, realizar login","","2026-06-19","passed","2026-06-19","","Fluxo condicional de API - Serverest","",""
"","78","Deve encontrar o usuário Hora do QA","","2026-06-19","passed","2026-06-19","","Deve listar todos os usuários Hora do QA","",""
"","249","Fluxo completo usuário","","2026-06-19","passed","2026-06-19","","Cadastro, Login, Atualização e Exclusão","",""
