"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","59","Deve encontrar o usuário Hora do QA","","2026-08-09","passed","2026-08-09","","Deve listar todos os usuários Hora do QA","",""
"","55","Deve criar um novo usuário","","2026-08-09","passed","2026-08-09","","Cadastrar usuário","",""
"","93","Deve testar a API e, se estiver OK, realizar login","","2026-08-09","passed","2026-08-09","","Fluxo condicional de API - Serverest","",""
"","208","Fluxo completo usuário","","2026-08-09","passed","2026-08-09","","Cadastro, Login, Atualização e Exclusão","",""
"","54","Não deve realizar login","","2026-08-09","passed","2026-08-09","","Login Inválido","",""
"","67","Deve realizar login com sucesso","","2026-08-09","passed","2026-08-09","","Login","",""
"","150","Cadastra usuário, faz login e cadastra produto","","2026-08-09","passed","2026-08-09","","Cadastrar Produto","",""
"","167","should return 200 OK when accessing serverest.dev","","2026-08-09","passed","2026-08-09","","HealthCheck","",""
"","52","Deve listar todos os usuários","","2026-08-09","passed","2026-08-09","","Deve listar todos os usuários","",""
"","197","Cadastra usuário, loga, cria produto e deleta produto","","2026-08-09","passed","2026-08-09","","Apagar Produto","",""
