"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","76","Deve criar um novo usuário","","2026-08-11","passed","2026-08-11","","Cadastrar usuário","",""
"","122","Deve testar a API e, se estiver OK, realizar login","","2026-08-11","passed","2026-08-11","","Fluxo condicional de API - Serverest","",""
"","258","Cadastra usuário, loga, cria produto e deleta produto","","2026-08-11","passed","2026-08-11","","Apagar Produto","",""
"","211","should return 200 OK when accessing serverest.dev","","2026-08-11","passed","2026-08-11","","HealthCheck","",""
"","203","Cadastra usuário, faz login e cadastra produto","","2026-08-11","passed","2026-08-11","","Cadastrar Produto","",""
"","69","Não deve realizar login","","2026-08-11","passed","2026-08-11","","Login Inválido","",""
"","83","Deve realizar login com sucesso","","2026-08-11","passed","2026-08-11","","Login","",""
"","71","Deve encontrar o usuário Hora do QA","","2026-08-11","passed","2026-08-11","","Deve listar todos os usuários Hora do QA","",""
"","244","Fluxo completo usuário","","2026-08-11","passed","2026-08-11","","Cadastro, Login, Atualização e Exclusão","",""
"","74","Deve listar todos os usuários","","2026-08-11","passed","2026-08-11","","Deve listar todos os usuários","",""
