"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","701","should return 200 OK when accessing serverest.dev","","Thu Feb 26 09:48:27 UTC 2026","passed","Thu Feb 26 09:48:28 UTC 2026","","HealthCheck","",""
"","133","Deve testar a API e, se estiver OK, realizar login","","Thu Feb 26 09:48:34 UTC 2026","passed","Thu Feb 26 09:48:34 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","274","Fluxo completo usuário","","Thu Feb 26 09:48:38 UTC 2026","passed","Thu Feb 26 09:48:38 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","73","Deve criar um novo usuário","","Thu Feb 26 09:48:36 UTC 2026","passed","Thu Feb 26 09:48:36 UTC 2026","","Cadastrar usuário","",""
"","387","Cadastra usuário, loga, cria produto e deleta produto","","Thu Feb 26 09:48:32 UTC 2026","passed","Thu Feb 26 09:48:32 UTC 2026","","Apagar Produto","",""
"","74","Deve listar todos os usuários","","Thu Feb 26 09:48:42 UTC 2026","passed","Thu Feb 26 09:48:42 UTC 2026","","Deve listar todos os usuários","",""
"","72","Deve realizar login com sucesso","","Thu Feb 26 09:48:46 UTC 2026","passed","Thu Feb 26 09:48:46 UTC 2026","","Login","",""
"","228","Cadastra usuário, faz login e cadastra produto","","Thu Feb 26 09:48:30 UTC 2026","passed","Thu Feb 26 09:48:30 UTC 2026","","Cadastrar Produto","",""
"","80","Deve encontrar o usuário Hora do QA","","Thu Feb 26 09:48:40 UTC 2026","passed","Thu Feb 26 09:48:40 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","74","Não deve realizar login","","Thu Feb 26 09:48:44 UTC 2026","passed","Thu Feb 26 09:48:44 UTC 2026","","Login Inválido","",""
