"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","253","Cadastra usuário, faz login e cadastra produto","","Thu Apr 16 10:14:11 UTC 2026","passed","Thu Apr 16 10:14:12 UTC 2026","","Cadastrar Produto","",""
"","157","Não deve realizar login","","Thu Apr 16 10:14:26 UTC 2026","passed","Thu Apr 16 10:14:26 UTC 2026","","Login Inválido","",""
"","284","Cadastra usuário, loga, cria produto e deleta produto","","Thu Apr 16 10:14:13 UTC 2026","passed","Thu Apr 16 10:14:14 UTC 2026","","Apagar Produto","",""
"","92","Deve encontrar o usuário Hora do QA","","Thu Apr 16 10:14:22 UTC 2026","passed","Thu Apr 16 10:14:22 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","84","Deve listar todos os usuários","","Thu Apr 16 10:14:24 UTC 2026","passed","Thu Apr 16 10:14:24 UTC 2026","","Deve listar todos os usuários","",""
"","81","Deve realizar login com sucesso","","Thu Apr 16 10:14:28 UTC 2026","passed","Thu Apr 16 10:14:28 UTC 2026","","Login","",""
"","320","Deve testar a API e, se estiver OK, realizar login","","Thu Apr 16 10:14:16 UTC 2026","failed","Thu Apr 16 10:14:16 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","305","Fluxo completo usuário","","Thu Apr 16 10:14:20 UTC 2026","passed","Thu Apr 16 10:14:20 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","234","should return 200 OK when accessing serverest.dev","","Thu Apr 16 10:14:09 UTC 2026","passed","Thu Apr 16 10:14:09 UTC 2026","","HealthCheck","",""
"","82","Deve criar um novo usuário","","Thu Apr 16 10:14:18 UTC 2026","passed","Thu Apr 16 10:14:18 UTC 2026","","Cadastrar usuário","",""
