"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","364","Cadastra usuário, loga, cria produto e deleta produto","","2026-08-02","passed","2026-08-02","","Apagar Produto","",""
"","270","Cadastra usuário, faz login e cadastra produto","","2026-08-02","passed","2026-08-02","","Cadastrar Produto","",""
"","113","Deve encontrar o usuário Hora do QA","","2026-08-02","passed","2026-08-02","","Deve listar todos os usuários Hora do QA","",""
"","106","Deve realizar login com sucesso","","2026-08-02","passed","2026-08-02","","Login","",""
"","297","Deve testar a API e, se estiver OK, realizar login","","2026-08-02","passed","2026-08-02","","Fluxo condicional de API - Serverest","",""
"","92","Deve criar um novo usuário","","2026-08-02","passed","2026-08-02","","Cadastrar usuário","",""
"","294","should return 200 OK when accessing serverest.dev","","2026-08-02","passed","2026-08-02","","HealthCheck","",""
"","100","Não deve realizar login","","2026-08-02","passed","2026-08-02","","Login Inválido","",""
"","356","Fluxo completo usuário","","2026-08-02","passed","2026-08-02","","Cadastro, Login, Atualização e Exclusão","",""
"","110","Deve listar todos os usuários","","2026-08-02","passed","2026-08-02","","Deve listar todos os usuários","",""
