"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","99","Não deve realizar login","","2026-09-24","passed","2026-09-24","","Login Inválido","",""
"","277","Cadastra usuário, faz login e cadastra produto","","2026-09-24","passed","2026-09-24","","Cadastrar Produto","",""
"","93","Deve realizar login com sucesso","","2026-09-24","passed","2026-09-24","","Login","",""
"","194","Deve testar a API e, se estiver OK, realizar login","","2026-09-24","passed","2026-09-24","","Fluxo condicional de API - Serverest","",""
"","343","Fluxo completo usuário","","2026-09-24","passed","2026-09-24","","Cadastro, Login, Atualização e Exclusão","",""
"","227","should return 200 OK when accessing serverest.dev","","2026-09-24","passed","2026-09-24","","HealthCheck","",""
"","97","Deve criar um novo usuário","","2026-09-24","passed","2026-09-24","","Cadastrar usuário","",""
"","138","Deve encontrar o usuário Hora do QA","","2026-09-24","passed","2026-09-24","","Deve listar todos os usuários Hora do QA","",""
"","123","Deve listar todos os usuários","","2026-09-24","passed","2026-09-24","","Deve listar todos os usuários","",""
"","368","Cadastra usuário, loga, cria produto e deleta produto","","2026-09-24","passed","2026-09-24","","Apagar Produto","",""
