"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7729","Deve encontrar o usuário Hora do QA","","2026-06-26","failed","2026-06-26","","Deve listar todos os usuários Hora do QA","",""
"","65","Deve listar todos os usuários","","2026-06-26","passed","2026-06-26","","Deve listar todos os usuários","",""
"","286","Fluxo completo usuário","","2026-06-26","passed","2026-06-26","","Cadastro, Login, Atualização e Exclusão","",""
"","7747","Não deve realizar login","","2026-06-26","passed","2026-06-26","","Login Inválido","",""
"","2783","should return 200 OK when accessing serverest.dev","","2026-06-26","passed","2026-06-26","","HealthCheck","",""
"","6787","Deve testar a API e, se estiver OK, realizar login","","2026-06-26","passed","2026-06-26","","Fluxo condicional de API - Serverest","",""
"","7320","Cadastra usuário, faz login e cadastra produto","","2026-06-26","failed","2026-06-26","","Cadastrar Produto","",""
"","7405","Cadastra usuário, loga, cria produto e deleta produto","","2026-06-26","passed","2026-06-26","","Apagar Produto","",""
"","8896","Deve criar um novo usuário","","2026-06-26","passed","2026-06-26","","Cadastrar usuário","",""
"","146","Deve realizar login com sucesso","","2026-06-26","failed","2026-06-26","","Login","",""
