"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","66","Deve listar todos os usuários","","2026-06-29","passed","2026-06-29","","Deve listar todos os usuários","",""
"","70","Deve realizar login com sucesso","","2026-06-29","passed","2026-06-29","","Login","",""
"","194","Cadastra usuário, faz login e cadastra produto","","2026-06-29","passed","2026-06-29","","Cadastrar Produto","",""
"","267","should return 200 OK when accessing serverest.dev","","2026-06-29","passed","2026-06-29","","HealthCheck","",""
"","72","Deve encontrar o usuário Hora do QA","","2026-06-29","passed","2026-06-29","","Deve listar todos os usuários Hora do QA","",""
"","120","Deve testar a API e, se estiver OK, realizar login","","2026-06-29","passed","2026-06-29","","Fluxo condicional de API - Serverest","",""
"","67","Não deve realizar login","","2026-06-29","passed","2026-06-29","","Login Inválido","",""
"","234","Cadastra usuário, loga, cria produto e deleta produto","","2026-06-29","passed","2026-06-29","","Apagar Produto","",""
"","66","Deve criar um novo usuário","","2026-06-29","passed","2026-06-29","","Cadastrar usuário","",""
"","263","Fluxo completo usuário","","2026-06-29","passed","2026-06-29","","Cadastro, Login, Atualização e Exclusão","",""
