"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","92","Não deve realizar login","","2026-07-22","passed","2026-07-22","","Login Inválido","",""
"","254","should return 200 OK when accessing serverest.dev","","2026-07-22","passed","2026-07-22","","HealthCheck","",""
"","116","Deve encontrar o usuário Hora do QA","","2026-07-22","passed","2026-07-22","","Deve listar todos os usuários Hora do QA","",""
"","98","Deve realizar login com sucesso","","2026-07-22","passed","2026-07-22","","Login","",""
"","336","Fluxo completo usuário","","2026-07-22","passed","2026-07-22","","Cadastro, Login, Atualização e Exclusão","",""
"","92","Deve criar um novo usuário","","2026-07-22","passed","2026-07-22","","Cadastrar usuário","",""
"","271","Cadastra usuário, faz login e cadastra produto","","2026-07-22","passed","2026-07-22","","Cadastrar Produto","",""
"","503","Cadastra usuário, loga, cria produto e deleta produto","","2026-07-22","passed","2026-07-22","","Apagar Produto","",""
"","188","Deve testar a API e, se estiver OK, realizar login","","2026-07-22","passed","2026-07-22","","Fluxo condicional de API - Serverest","",""
"","110","Deve listar todos os usuários","","2026-07-22","passed","2026-07-22","","Deve listar todos os usuários","",""
