"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","105","Não deve realizar login","","Mon Mar 16 10:05:20 UTC 2026","passed","Mon Mar 16 10:05:20 UTC 2026","","Login Inválido","",""
"","189","Deve testar a API e, se estiver OK, realizar login","","Mon Mar 16 10:05:11 UTC 2026","passed","Mon Mar 16 10:05:11 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","111","Deve encontrar o usuário Hora do QA","","Mon Mar 16 10:05:17 UTC 2026","passed","Mon Mar 16 10:05:17 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","105","Deve criar um novo usuário","","Mon Mar 16 10:05:13 UTC 2026","passed","Mon Mar 16 10:05:13 UTC 2026","","Cadastrar usuário","",""
"","338","should return 200 OK when accessing serverest.dev","","Mon Mar 16 10:05:05 UTC 2026","passed","Mon Mar 16 10:05:05 UTC 2026","","HealthCheck","",""
"","380","Fluxo completo usuário","","Mon Mar 16 10:05:15 UTC 2026","passed","Mon Mar 16 10:05:15 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","101","Deve listar todos os usuários","","Mon Mar 16 10:05:19 UTC 2026","passed","Mon Mar 16 10:05:19 UTC 2026","","Deve listar todos os usuários","",""
"","404","Cadastra usuário, loga, cria produto e deleta produto","","Mon Mar 16 10:05:09 UTC 2026","passed","Mon Mar 16 10:05:09 UTC 2026","","Apagar Produto","",""
"","107","Deve realizar login com sucesso","","Mon Mar 16 10:05:22 UTC 2026","passed","Mon Mar 16 10:05:22 UTC 2026","","Login","",""
"","384","Cadastra usuário, faz login e cadastra produto","","Mon Mar 16 10:05:07 UTC 2026","passed","Mon Mar 16 10:05:07 UTC 2026","","Cadastrar Produto","",""
