"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","78","Deve criar um novo usuário","","Sun Feb 15 09:30:23 UTC 2026","passed","Sun Feb 15 09:30:23 UTC 2026","","Cadastrar usuário","",""
"","79","Deve realizar login com sucesso","","Sun Feb 15 09:30:32 UTC 2026","passed","Sun Feb 15 09:30:32 UTC 2026","","Login","",""
"","127","Deve testar a API e, se estiver OK, realizar login","","Sun Feb 15 09:30:21 UTC 2026","passed","Sun Feb 15 09:30:21 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","456","should return 200 OK when accessing serverest.dev","","Sun Feb 15 09:30:15 UTC 2026","passed","Sun Feb 15 09:30:16 UTC 2026","","HealthCheck","",""
"","80","Deve listar todos os usuários","","Sun Feb 15 09:30:28 UTC 2026","passed","Sun Feb 15 09:30:28 UTC 2026","","Deve listar todos os usuários","",""
"","265","Cadastra usuário, faz login e cadastra produto","","Sun Feb 15 09:30:17 UTC 2026","passed","Sun Feb 15 09:30:18 UTC 2026","","Cadastrar Produto","",""
"","76","Deve encontrar o usuário Hora do QA","","Sun Feb 15 09:30:27 UTC 2026","passed","Sun Feb 15 09:30:27 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","283","Cadastra usuário, loga, cria produto e deleta produto","","Sun Feb 15 09:30:19 UTC 2026","passed","Sun Feb 15 09:30:20 UTC 2026","","Apagar Produto","",""
"","250","Fluxo completo usuário","","Sun Feb 15 09:30:25 UTC 2026","passed","Sun Feb 15 09:30:25 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","83","Não deve realizar login","","Sun Feb 15 09:30:30 UTC 2026","passed","Sun Feb 15 09:30:30 UTC 2026","","Login Inválido","",""
