"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","90","Deve encontrar o usuário Hora do QA","","Wed May 13 11:29:46 UTC 2026","passed","Wed May 13 11:29:46 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","196","should return 200 OK when accessing serverest.dev","","Wed May 13 11:29:33 UTC 2026","passed","Wed May 13 11:29:34 UTC 2026","","HealthCheck","",""
"","72","Não deve realizar login","","Wed May 13 11:29:50 UTC 2026","passed","Wed May 13 11:29:50 UTC 2026","","Login Inválido","",""
"","74","Deve criar um novo usuário","","Wed May 13 11:29:41 UTC 2026","passed","Wed May 13 11:29:42 UTC 2026","","Cadastrar usuário","",""
"","284","Deve testar a API e, se estiver OK, realizar login","","Wed May 13 11:29:39 UTC 2026","failed","Wed May 13 11:29:40 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","81","Deve listar todos os usuários","","Wed May 13 11:29:48 UTC 2026","passed","Wed May 13 11:29:48 UTC 2026","","Deve listar todos os usuários","",""
"","263","Cadastra usuário, loga, cria produto e deleta produto","","Wed May 13 11:29:37 UTC 2026","passed","Wed May 13 11:29:38 UTC 2026","","Apagar Produto","",""
"","267","Fluxo completo usuário","","Wed May 13 11:29:43 UTC 2026","passed","Wed May 13 11:29:44 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","78","Deve realizar login com sucesso","","Wed May 13 11:29:52 UTC 2026","passed","Wed May 13 11:29:52 UTC 2026","","Login","",""
"","207","Cadastra usuário, faz login e cadastra produto","","Wed May 13 11:29:35 UTC 2026","passed","Wed May 13 11:29:36 UTC 2026","","Cadastrar Produto","",""
