"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7493","Deve testar a API e, se estiver OK, realizar login","","2026-05-31","passed","2026-05-31","","Fluxo condicional de API - Serverest","",""
"","8060","Deve realizar login com sucesso","","2026-05-31","failed","2026-05-31","","Login","",""
"","525","Cadastra usuário, faz login e cadastra produto","","2026-05-31","passed","2026-05-31","","Cadastrar Produto","",""
"","426","Fluxo completo usuário","","2026-05-31","passed","2026-05-31","","Cadastro, Login, Atualização e Exclusão","",""
"","384","Cadastra usuário, loga, cria produto e deleta produto","","2026-05-31","passed","2026-05-31","","Apagar Produto","",""
"","115","Deve criar um novo usuário","","2026-05-31","passed","2026-05-31","","Cadastrar usuário","",""
"","340","should return 200 OK when accessing serverest.dev","","2026-05-31","passed","2026-05-31","","HealthCheck","",""
"","7860","Deve encontrar o usuário Hora do QA","","2026-05-31","failed","2026-05-31","","Deve listar todos os usuários Hora do QA","",""
"","7818","Não deve realizar login","","2026-05-31","passed","2026-05-31","","Login Inválido","",""
"","7905","Deve listar todos os usuários","","2026-05-31","passed","2026-05-31","","Deve listar todos os usuários","",""
