"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","298","Cadastra usuário, faz login e cadastra produto","","2026-08-05","passed","2026-08-05","","Cadastrar Produto","",""
"","112","Deve realizar login com sucesso","","2026-08-05","passed","2026-08-05","","Login","",""
"","283","should return 200 OK when accessing serverest.dev","","2026-08-05","passed","2026-08-05","","HealthCheck","",""
"","110","Não deve realizar login","","2026-08-05","passed","2026-08-05","","Login Inválido","",""
"","109","Deve listar todos os usuários","","2026-08-05","passed","2026-08-05","","Deve listar todos os usuários","",""
"","112","Deve encontrar o usuário Hora do QA","","2026-08-05","passed","2026-08-05","","Deve listar todos os usuários Hora do QA","",""
"","104","Deve criar um novo usuário","","2026-08-05","passed","2026-08-05","","Cadastrar usuário","",""
"","362","Fluxo completo usuário","","2026-08-05","passed","2026-08-05","","Cadastro, Login, Atualização e Exclusão","",""
"","192","Deve testar a API e, se estiver OK, realizar login","","2026-08-05","passed","2026-08-05","","Fluxo condicional de API - Serverest","",""
"","404","Cadastra usuário, loga, cria produto e deleta produto","","2026-08-05","passed","2026-08-05","","Apagar Produto","",""
