"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","103","Deve realizar login com sucesso","","Sat Apr 04 09:36:34 UTC 2026","passed","Sat Apr 04 09:36:34 UTC 2026","","Login","",""
"","114","Não deve realizar login","","Sat Apr 04 09:36:32 UTC 2026","passed","Sat Apr 04 09:36:32 UTC 2026","","Login Inválido","",""
"","413","should return 200 OK when accessing serverest.dev","","Sat Apr 04 09:36:15 UTC 2026","passed","Sat Apr 04 09:36:16 UTC 2026","","HealthCheck","",""
"","179","Deve testar a API e, se estiver OK, realizar login","","Sat Apr 04 09:36:22 UTC 2026","passed","Sat Apr 04 09:36:22 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","101","Deve criar um novo usuário","","Sat Apr 04 09:36:24 UTC 2026","passed","Sat Apr 04 09:36:24 UTC 2026","","Cadastrar usuário","",""
"","106","Deve encontrar o usuário Hora do QA","","Sat Apr 04 09:36:28 UTC 2026","passed","Sat Apr 04 09:36:28 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","408","Fluxo completo usuário","","Sat Apr 04 09:36:26 UTC 2026","passed","Sat Apr 04 09:36:26 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","103","Deve listar todos os usuários","","Sat Apr 04 09:36:30 UTC 2026","passed","Sat Apr 04 09:36:30 UTC 2026","","Deve listar todos os usuários","",""
"","367","Cadastra usuário, loga, cria produto e deleta produto","","Sat Apr 04 09:36:20 UTC 2026","passed","Sat Apr 04 09:36:20 UTC 2026","","Apagar Produto","",""
"","288","Cadastra usuário, faz login e cadastra produto","","Sat Apr 04 09:36:18 UTC 2026","passed","Sat Apr 04 09:36:18 UTC 2026","","Cadastrar Produto","",""
