"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","304","Cadastra usuário, faz login e cadastra produto","","Tue May 19 12:08:18 UTC 2026","passed","Tue May 19 12:08:18 UTC 2026","","Cadastrar Produto","",""
"","109","Não deve realizar login","","Tue May 19 12:08:33 UTC 2026","passed","Tue May 19 12:08:33 UTC 2026","","Login Inválido","",""
"","121","Deve encontrar o usuário Hora do QA","","Tue May 19 12:08:29 UTC 2026","passed","Tue May 19 12:08:30 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","108","Deve realizar login com sucesso","","Tue May 19 12:08:35 UTC 2026","passed","Tue May 19 12:08:35 UTC 2026","","Login","",""
"","112","Deve criar um novo usuário","","Tue May 19 12:08:25 UTC 2026","passed","Tue May 19 12:08:25 UTC 2026","","Cadastrar usuário","",""
"","207","Deve testar a API e, se estiver OK, realizar login","","Tue May 19 12:08:23 UTC 2026","passed","Tue May 19 12:08:23 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","300","should return 200 OK when accessing serverest.dev","","Tue May 19 12:08:16 UTC 2026","passed","Tue May 19 12:08:16 UTC 2026","","HealthCheck","",""
"","387","Fluxo completo usuário","","Tue May 19 12:08:27 UTC 2026","passed","Tue May 19 12:08:27 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","397","Cadastra usuário, loga, cria produto e deleta produto","","Tue May 19 12:08:20 UTC 2026","passed","Tue May 19 12:08:21 UTC 2026","","Apagar Produto","",""
"","106","Deve listar todos os usuários","","Tue May 19 12:08:31 UTC 2026","passed","Tue May 19 12:08:31 UTC 2026","","Deve listar todos os usuários","",""
