"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","79","Deve encontrar o usuário Hora do QA","","Sat Feb 28 09:24:32 UTC 2026","passed","Sat Feb 28 09:24:32 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","77","Deve realizar login com sucesso","","Sat Feb 28 09:24:37 UTC 2026","passed","Sat Feb 28 09:24:37 UTC 2026","","Login","",""
"","137","Deve testar a API e, se estiver OK, realizar login","","Sat Feb 28 09:24:26 UTC 2026","passed","Sat Feb 28 09:24:26 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","241","Cadastra usuário, faz login e cadastra produto","","Sat Feb 28 09:24:22 UTC 2026","passed","Sat Feb 28 09:24:22 UTC 2026","","Cadastrar Produto","",""
"","87","Não deve realizar login","","Sat Feb 28 09:24:36 UTC 2026","passed","Sat Feb 28 09:24:36 UTC 2026","","Login Inválido","",""
"","799","should return 200 OK when accessing serverest.dev","","Sat Feb 28 09:24:20 UTC 2026","passed","Sat Feb 28 09:24:20 UTC 2026","","HealthCheck","",""
"","74","Deve criar um novo usuário","","Sat Feb 28 09:24:28 UTC 2026","passed","Sat Feb 28 09:24:28 UTC 2026","","Cadastrar usuário","",""
"","337","Cadastra usuário, loga, cria produto e deleta produto","","Sat Feb 28 09:24:24 UTC 2026","passed","Sat Feb 28 09:24:25 UTC 2026","","Apagar Produto","",""
"","77","Deve listar todos os usuários","","Sat Feb 28 09:24:34 UTC 2026","passed","Sat Feb 28 09:24:34 UTC 2026","","Deve listar todos os usuários","",""
"","259","Fluxo completo usuário","","Sat Feb 28 09:24:30 UTC 2026","passed","Sat Feb 28 09:24:30 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
