"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","81","Deve criar um novo usuário","","Sat Apr 11 09:38:42 UTC 2026","passed","Sat Apr 11 09:38:42 UTC 2026","","Cadastrar usuário","",""
"","265","Cadastra usuário, loga, cria produto e deleta produto","","Sat Apr 11 09:38:39 UTC 2026","passed","Sat Apr 11 09:38:39 UTC 2026","","Apagar Produto","",""
"","112","Deve testar a API e, se estiver OK, realizar login","","Sat Apr 11 09:38:41 UTC 2026","passed","Sat Apr 11 09:38:41 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","234","Fluxo completo usuário","","Sat Apr 11 09:38:44 UTC 2026","passed","Sat Apr 11 09:38:44 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","69","Deve realizar login com sucesso","","Sat Apr 11 09:38:51 UTC 2026","passed","Sat Apr 11 09:38:51 UTC 2026","","Login","",""
"","410","should return 200 OK when accessing serverest.dev","","Sat Apr 11 09:38:34 UTC 2026","passed","Sat Apr 11 09:38:35 UTC 2026","","HealthCheck","",""
"","76","Deve encontrar o usuário Hora do QA","","Sat Apr 11 09:38:46 UTC 2026","passed","Sat Apr 11 09:38:46 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","68","Não deve realizar login","","Sat Apr 11 09:38:50 UTC 2026","passed","Sat Apr 11 09:38:50 UTC 2026","","Login Inválido","",""
"","69","Deve listar todos os usuários","","Sat Apr 11 09:38:48 UTC 2026","passed","Sat Apr 11 09:38:48 UTC 2026","","Deve listar todos os usuários","",""
"","201","Cadastra usuário, faz login e cadastra produto","","Sat Apr 11 09:38:37 UTC 2026","passed","Sat Apr 11 09:38:37 UTC 2026","","Cadastrar Produto","",""
