"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","328","Cadastra usuário, faz login e cadastra produto","","Sat Mar 14 09:31:31 UTC 2026","passed","Sat Mar 14 09:31:31 UTC 2026","","Cadastrar Produto","",""
"","113","Deve encontrar o usuário Hora do QA","","Sat Mar 14 09:31:42 UTC 2026","passed","Sat Mar 14 09:31:42 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","108","Deve criar um novo usuário","","Sat Mar 14 09:31:38 UTC 2026","passed","Sat Mar 14 09:31:38 UTC 2026","","Cadastrar usuário","",""
"","102","Deve listar todos os usuários","","Sat Mar 14 09:31:44 UTC 2026","passed","Sat Mar 14 09:31:44 UTC 2026","","Deve listar todos os usuários","",""
"","114","Deve realizar login com sucesso","","Sat Mar 14 09:31:48 UTC 2026","passed","Sat Mar 14 09:31:48 UTC 2026","","Login","",""
"","415","Fluxo completo usuário","","Sat Mar 14 09:31:40 UTC 2026","passed","Sat Mar 14 09:31:41 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","411","Cadastra usuário, loga, cria produto e deleta produto","","Sat Mar 14 09:31:34 UTC 2026","passed","Sat Mar 14 09:31:34 UTC 2026","","Apagar Produto","",""
"","113","Não deve realizar login","","Sat Mar 14 09:31:46 UTC 2026","passed","Sat Mar 14 09:31:46 UTC 2026","","Login Inválido","",""
"","192","Deve testar a API e, se estiver OK, realizar login","","Sat Mar 14 09:31:36 UTC 2026","passed","Sat Mar 14 09:31:36 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","372","should return 200 OK when accessing serverest.dev","","Sat Mar 14 09:31:29 UTC 2026","passed","Sat Mar 14 09:31:29 UTC 2026","","HealthCheck","",""
