"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","238","Cadastra usuário, faz login e cadastra produto","","2026-06-15","passed","2026-06-15","","Cadastrar Produto","",""
"","295","Fluxo completo usuário","","2026-06-15","passed","2026-06-15","","Cadastro, Login, Atualização e Exclusão","",""
"","160","Deve testar a API e, se estiver OK, realizar login","","2026-06-15","passed","2026-06-15","","Fluxo condicional de API - Serverest","",""
"","306","should return 200 OK when accessing serverest.dev","","2026-06-15","passed","2026-06-15","","HealthCheck","",""
"","84","Deve listar todos os usuários","","2026-06-15","passed","2026-06-15","","Deve listar todos os usuários","",""
"","92","Deve encontrar o usuário Hora do QA","","2026-06-15","passed","2026-06-15","","Deve listar todos os usuários Hora do QA","",""
"","84","Não deve realizar login","","2026-06-15","passed","2026-06-15","","Login Inválido","",""
"","79","Deve criar um novo usuário","","2026-06-15","passed","2026-06-15","","Cadastrar usuário","",""
"","105","Deve realizar login com sucesso","","2026-06-15","passed","2026-06-15","","Login","",""
"","332","Cadastra usuário, loga, cria produto e deleta produto","","2026-06-15","passed","2026-06-15","","Apagar Produto","",""
