"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","104","Deve criar um novo usuário","","Fri Apr 17 10:13:13 UTC 2026","passed","Fri Apr 17 10:13:13 UTC 2026","","Cadastrar usuário","",""
"","368","Cadastra usuário, loga, cria produto e deleta produto","","Fri Apr 17 10:13:09 UTC 2026","passed","Fri Apr 17 10:13:09 UTC 2026","","Apagar Produto","",""
"","380","should return 200 OK when accessing serverest.dev","","Fri Apr 17 10:13:04 UTC 2026","passed","Fri Apr 17 10:13:04 UTC 2026","","HealthCheck","",""
"","110","Deve realizar login com sucesso","","Fri Apr 17 10:13:25 UTC 2026","passed","Fri Apr 17 10:13:25 UTC 2026","","Login","",""
"","382","Fluxo completo usuário","","Fri Apr 17 10:13:15 UTC 2026","passed","Fri Apr 17 10:13:16 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","117","Não deve realizar login","","Fri Apr 17 10:13:23 UTC 2026","passed","Fri Apr 17 10:13:23 UTC 2026","","Login Inválido","",""
"","311","Cadastra usuário, faz login e cadastra produto","","Fri Apr 17 10:13:06 UTC 2026","passed","Fri Apr 17 10:13:07 UTC 2026","","Cadastrar Produto","",""
"","104","Deve listar todos os usuários","","Fri Apr 17 10:13:20 UTC 2026","passed","Fri Apr 17 10:13:20 UTC 2026","","Deve listar todos os usuários","",""
"","204","Deve testar a API e, se estiver OK, realizar login","","Fri Apr 17 10:13:11 UTC 2026","passed","Fri Apr 17 10:13:11 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","107","Deve encontrar o usuário Hora do QA","","Fri Apr 17 10:13:18 UTC 2026","passed","Fri Apr 17 10:13:18 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
