"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","98","Deve criar um novo usuário","","2026-07-28","passed","2026-07-28","","Cadastrar usuário","",""
"","358","Cadastra usuário, loga, cria produto e deleta produto","","2026-07-28","passed","2026-07-28","","Apagar Produto","",""
"","181","Deve testar a API e, se estiver OK, realizar login","","2026-07-28","passed","2026-07-28","","Fluxo condicional de API - Serverest","",""
"","102","Não deve realizar login","","2026-07-28","passed","2026-07-28","","Login Inválido","",""
"","242","should return 200 OK when accessing serverest.dev","","2026-07-28","passed","2026-07-28","","HealthCheck","",""
"","345","Fluxo completo usuário","","2026-07-28","passed","2026-07-28","","Cadastro, Login, Atualização e Exclusão","",""
"","150","Deve realizar login com sucesso","","2026-07-28","passed","2026-07-28","","Login","",""
"","106","Deve encontrar o usuário Hora do QA","","2026-07-28","passed","2026-07-28","","Deve listar todos os usuários Hora do QA","",""
"","272","Cadastra usuário, faz login e cadastra produto","","2026-07-28","passed","2026-07-28","","Cadastrar Produto","",""
"","102","Deve listar todos os usuários","","2026-07-28","passed","2026-07-28","","Deve listar todos os usuários","",""
