"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","112","Não deve realizar login","","Tue Feb 24 09:52:39 UTC 2026","passed","Tue Feb 24 09:52:39 UTC 2026","","Login Inválido","",""
"","124","Deve criar um novo usuário","","Tue Feb 24 09:52:31 UTC 2026","passed","Tue Feb 24 09:52:31 UTC 2026","","Cadastrar usuário","",""
"","361","Cadastra usuário, faz login e cadastra produto","","Tue Feb 24 09:52:25 UTC 2026","passed","Tue Feb 24 09:52:25 UTC 2026","","Cadastrar Produto","",""
"","204","Deve testar a API e, se estiver OK, realizar login","","Tue Feb 24 09:52:29 UTC 2026","passed","Tue Feb 24 09:52:29 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","111","Deve encontrar o usuário Hora do QA","","Tue Feb 24 09:52:35 UTC 2026","passed","Tue Feb 24 09:52:35 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","112","Deve realizar login com sucesso","","Tue Feb 24 09:52:40 UTC 2026","passed","Tue Feb 24 09:52:40 UTC 2026","","Login","",""
"","109","Deve listar todos os usuários","","Tue Feb 24 09:52:37 UTC 2026","passed","Tue Feb 24 09:52:37 UTC 2026","","Deve listar todos os usuários","",""
"","413","Fluxo completo usuário","","Tue Feb 24 09:52:33 UTC 2026","passed","Tue Feb 24 09:52:33 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
"","311","should return 200 OK when accessing serverest.dev","","Tue Feb 24 09:52:23 UTC 2026","passed","Tue Feb 24 09:52:23 UTC 2026","","HealthCheck","",""
"","413","Cadastra usuário, loga, cria produto e deleta produto","","Tue Feb 24 09:52:27 UTC 2026","passed","Tue Feb 24 09:52:27 UTC 2026","","Apagar Produto","",""
