"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","70","Deve criar um novo usuário","","2026-08-18","passed","2026-08-18","","Cadastrar usuário","",""
"","213","Fluxo completo usuário","","2026-08-18","passed","2026-08-18","","Cadastro, Login, Atualização e Exclusão","",""
"","86","Deve listar todos os usuários","","2026-08-18","passed","2026-08-18","","Deve listar todos os usuários","",""
"","65","Deve realizar login com sucesso","","2026-08-18","passed","2026-08-18","","Login","",""
"","226","Cadastra usuário, loga, cria produto e deleta produto","","2026-08-18","passed","2026-08-18","","Apagar Produto","",""
"","232","should return 200 OK when accessing serverest.dev","","2026-08-18","passed","2026-08-18","","HealthCheck","",""
"","127","Deve testar a API e, se estiver OK, realizar login","","2026-08-18","passed","2026-08-18","","Fluxo condicional de API - Serverest","",""
"","69","Deve encontrar o usuário Hora do QA","","2026-08-18","passed","2026-08-18","","Deve listar todos os usuários Hora do QA","",""
"","64","Não deve realizar login","","2026-08-18","passed","2026-08-18","","Login Inválido","",""
"","167","Cadastra usuário, faz login e cadastra produto","","2026-08-18","passed","2026-08-18","","Cadastrar Produto","",""
