"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","105","Deve encontrar o usuário Hora do QA","","Mon May 11 12:10:00 UTC 2026","passed","Mon May 11 12:10:00 UTC 2026","","Deve listar todos os usuários Hora do QA","",""
"","143","Deve realizar login com sucesso","","Mon May 11 12:10:05 UTC 2026","passed","Mon May 11 12:10:05 UTC 2026","","Login","",""
"","96","Deve listar todos os usuários","","Mon May 11 12:10:02 UTC 2026","passed","Mon May 11 12:10:02 UTC 2026","","Deve listar todos os usuários","",""
"","314","Deve testar a API e, se estiver OK, realizar login","","Mon May 11 12:09:53 UTC 2026","failed","Mon May 11 12:09:54 UTC 2026","","Fluxo condicional de API - Serverest","",""
"","95","Deve criar um novo usuário","","Mon May 11 12:09:56 UTC 2026","passed","Mon May 11 12:09:56 UTC 2026","","Cadastrar usuário","",""
"","271","should return 200 OK when accessing serverest.dev","","Mon May 11 12:09:47 UTC 2026","passed","Mon May 11 12:09:47 UTC 2026","","HealthCheck","",""
"","96","Não deve realizar login","","Mon May 11 12:10:03 UTC 2026","passed","Mon May 11 12:10:03 UTC 2026","","Login Inválido","",""
"","266","Cadastra usuário, faz login e cadastra produto","","Mon May 11 12:09:49 UTC 2026","passed","Mon May 11 12:09:49 UTC 2026","","Cadastrar Produto","",""
"","380","Cadastra usuário, loga, cria produto e deleta produto","","Mon May 11 12:09:51 UTC 2026","passed","Mon May 11 12:09:52 UTC 2026","","Apagar Produto","",""
"","342","Fluxo completo usuário","","Mon May 11 12:09:58 UTC 2026","passed","Mon May 11 12:09:58 UTC 2026","","Cadastro, Login, Atualização e Exclusão","",""
