"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","261","should return 200 OK when accessing serverest.dev","","2026-07-08","passed","2026-07-08","","HealthCheck","",""
"","212","Cadastra usuário, faz login e cadastra produto","","2026-07-08","passed","2026-07-08","","Cadastrar Produto","",""
"","84","Deve listar todos os usuários","","2026-07-08","passed","2026-07-08","","Deve listar todos os usuários","",""
"","136","Deve testar a API e, se estiver OK, realizar login","","2026-07-08","passed","2026-07-08","","Fluxo condicional de API - Serverest","",""
"","94","Deve realizar login com sucesso","","2026-07-08","passed","2026-07-08","","Login","",""
"","91","Deve encontrar o usuário Hora do QA","","2026-07-08","passed","2026-07-08","","Deve listar todos os usuários Hora do QA","",""
"","73","Deve criar um novo usuário","","2026-07-08","passed","2026-07-08","","Cadastrar usuário","",""
"","75","Não deve realizar login","","2026-07-08","passed","2026-07-08","","Login Inválido","",""
"","283","Fluxo completo usuário","","2026-07-08","passed","2026-07-08","","Cadastro, Login, Atualização e Exclusão","",""
"","276","Cadastra usuário, loga, cria produto e deleta produto","","2026-07-08","passed","2026-07-08","","Apagar Produto","",""
